,Fecha,Hora,AE_kWh
3537,25/11/2020,9,0.209
3538,25/11/2020,10,0.258
3539,25/11/2020,11,0.228
3540,25/11/2020,12,0.224
3541,25/11/2020,13,0.225
3542,25/11/2020,14,0.226
3543,25/11/2020,15,0.204
3544,25/11/2020,16,0.251
3545,25/11/2020,17,0.317
3546,25/11/2020,18,0.323
3547,25/11/2020,19,0.329
3548,25/11/2020,20,0.328
3549,25/11/2020,21,0.333
3550,25/11/2020,22,0.442
3551,25/11/2020,23,0.429
3552,25/11/2020,24,0.262
3553,26/11/2020,1,0.216
3554,26/11/2020,2,0.209
3555,26/11/2020,3,0.209
3556,26/11/2020,4,0.211
3557,26/11/2020,5,0.208
3558,26/11/2020,6,0.23
3559,26/11/2020,7,0.295
3560,26/11/2020,8,0.234
3561,26/11/2020,9,0.202
3562,26/11/2020,10,0.201
3563,26/11/2020,11,0.201
3564,26/11/2020,12,0.198
3565,26/11/2020,13,0.245
3566,26/11/2020,14,0.211
3567,26/11/2020,15,0.199
3568,26/11/2020,16,0.198
3569,26/11/2020,17,0.2
3570,26/11/2020,18,0.2
3571,26/11/2020,19,0.371
3572,26/11/2020,20,0.285
3573,26/11/2020,21,0.385
3574,26/11/2020,22,0.37
3575,26/11/2020,23,0.36
3576,26/11/2020,24,0.33
3577,27/11/2020,1,0.256
3578,27/11/2020,2,0.206
3579,27/11/2020,3,0.199
3580,27/11/2020,4,0.201
3581,27/11/2020,5,0.198
3582,27/11/2020,6,0.198
3583,27/11/2020,7,0.197
3584,27/11/2020,8,0.358
3585,27/11/2020,9,0.212
3586,27/11/2020,10,0.189
3587,27/11/2020,11,0.195
3588,27/11/2020,12,0.242
3589,27/11/2020,13,0.286
3590,27/11/2020,14,0.389
3591,27/11/2020,15,0.387
3592,27/11/2020,16,0.458
3593,27/11/2020,17,0.298
3594,27/11/2020,18,0.323
3595,27/11/2020,19,0.358
3596,27/11/2020,20,0.361
3597,27/11/2020,21,0.373
3598,27/11/2020,22,0.334
3599,27/11/2020,23,0.383
3600,27/11/2020,24,0.394
3601,28/11/2020,1,0.308
3602,28/11/2020,2,0.321
3603,28/11/2020,3,0.196
3604,28/11/2020,4,0.202
3605,28/11/2020,5,0.202
3606,28/11/2020,6,0.194
3607,28/11/2020,7,0.218
3608,28/11/2020,8,0.377
3609,28/11/2020,9,0.222
3610,28/11/2020,10,0.187
3611,28/11/2020,11,0.237
3612,28/11/2020,12,0.236
3613,28/11/2020,13,0.191
3614,28/11/2020,14,0.191
3615,28/11/2020,15,0.186
3616,28/11/2020,16,0.185
3617,28/11/2020,17,0.241
3618,28/11/2020,18,0.201
3619,28/11/2020,19,0.197
3620,28/11/2020,20,0.193
3621,28/11/2020,21,0.227
3622,28/11/2020,22,0.392
3623,28/11/2020,23,0.445
3624,28/11/2020,24,0.367
3625,29/11/2020,1,0.284
3626,29/11/2020,2,0.197
3627,29/11/2020,3,0.203
3628,29/11/2020,4,0.197
3629,29/11/2020,5,0.195
3630,29/11/2020,6,0.201
3631,29/11/2020,7,0.194
3632,29/11/2020,8,0.191
3633,29/11/2020,9,0.194
3634,29/11/2020,10,0.189
3635,29/11/2020,11,0.203
3636,29/11/2020,12,0.2
3637,29/11/2020,13,0.199
3638,29/11/2020,14,0.187
3639,29/11/2020,15,0.184
3640,29/11/2020,16,0.188
3641,29/11/2020,17,0.191
3642,29/11/2020,18,0.185
3643,29/11/2020,19,0.189
3644,29/11/2020,20,0.244
3645,29/11/2020,21,0.205
3646,29/11/2020,22,0.199
3647,29/11/2020,23,0.344
3648,29/11/2020,24,0.341
3649,30/11/2020,1,0.32
3650,30/11/2020,2,0.195
3651,30/11/2020,3,0.2
3652,30/11/2020,4,0.201
3653,30/11/2020,5,0.193
3654,30/11/2020,6,0.196
3655,30/11/2020,7,0.199
3656,30/11/2020,8,0.45
3657,30/11/2020,9,0.351
3658,30/11/2020,10,0.734
3659,30/11/2020,11,0.226
3660,30/11/2020,12,0.22
3661,30/11/2020,13,0.189
3662,30/11/2020,14,0.191
3663,30/11/2020,15,0.205
3664,30/11/2020,16,0.23
3665,30/11/2020,17,0.263
3666,30/11/2020,18,0.243
3667,30/11/2020,19,0.206
3668,30/11/2020,20,0.192
3669,30/11/2020,21,0.213
3670,30/11/2020,22,0.384
3671,30/11/2020,23,0.337
3672,30/11/2020,24,0.278
3673,01/12/2020,1,0.217
3674,01/12/2020,2,0.209
3675,01/12/2020,3,0.203
3676,01/12/2020,4,0.206
3677,01/12/2020,5,0.211
3678,01/12/2020,6,0.227
3679,01/12/2020,7,0.421
3680,01/12/2020,8,0.233
3681,01/12/2020,9,0.201
3682,01/12/2020,10,0.194
3683,01/12/2020,11,0.196
3684,01/12/2020,12,0.202
3685,01/12/2020,13,0.195
3686,01/12/2020,14,0.194
3687,01/12/2020,15,0.2
3688,01/12/2020,16,0.2
3689,01/12/2020,17,0.194
3690,01/12/2020,18,0.194
3691,01/12/2020,19,0.203
3692,01/12/2020,20,0.665
3693,01/12/2020,21,0.763
3694,01/12/2020,22,0.844
3695,01/12/2020,23,1.147
3696,01/12/2020,24,1.134
3697,02/12/2020,1,0.368
3698,02/12/2020,2,0.218
3699,02/12/2020,3,0.215
3700,02/12/2020,4,0.211
3701,02/12/2020,5,0.206
3702,02/12/2020,6,0.208
3703,02/12/2020,7,0.249
3704,02/12/2020,8,0.501
3705,02/12/2020,9,0.245
3706,02/12/2020,10,0.283
3707,02/12/2020,11,0.265
3708,02/12/2020,12,0.248
3709,02/12/2020,13,0.206
3710,02/12/2020,14,0.422
3711,02/12/2020,15,0.392
3712,02/12/2020,16,0.463
3713,02/12/2020,17,0.324
3714,02/12/2020,18,0.255
3715,02/12/2020,19,0.255
3716,02/12/2020,20,0.227
3717,02/12/2020,21,0.389
3718,02/12/2020,22,0.558
3719,02/12/2020,23,0.401
3720,02/12/2020,24,0.26
3721,03/12/2020,1,0.206
3722,03/12/2020,2,0.204
3723,03/12/2020,3,0.211
3724,03/12/2020,4,0.211
3725,03/12/2020,5,0.204
3726,03/12/2020,6,0.204
3727,03/12/2020,7,0.206
3728,03/12/2020,8,0.463
3729,03/12/2020,9,0.197
3730,03/12/2020,10,0.195
3731,03/12/2020,11,0.202
3732,03/12/2020,12,0.895
3733,03/12/2020,13,0.253
3734,03/12/2020,14,0.896
3735,03/12/2020,15,0.775
3736,03/12/2020,16,0.307
3737,03/12/2020,17,0.215
3738,03/12/2020,18,0.205
3739,03/12/2020,19,0.204
3740,03/12/2020,20,0.204
3741,03/12/2020,21,0.266
3742,03/12/2020,22,0.414
3743,03/12/2020,23,0.383
3744,03/12/2020,24,0.222
3745,04/12/2020,1,0.218
3746,04/12/2020,2,0.21
3747,04/12/2020,3,0.206
3748,04/12/2020,4,0.214
3749,04/12/2020,5,0.208
3750,04/12/2020,6,0.235
3751,04/12/2020,7,0.33
3752,04/12/2020,8,0.239
3753,04/12/2020,9,0.204
3754,04/12/2020,10,0.484
3755,04/12/2020,11,0.532
3756,04/12/2020,12,0.412
3757,04/12/2020,13,0.258
3758,04/12/2020,14,0.201
3759,04/12/2020,15,0.263
3760,04/12/2020,16,0.2
3761,04/12/2020,17,0.196
3762,04/12/2020,18,0.203
3763,04/12/2020,19,0.203
3764,04/12/2020,20,0.2
3765,04/12/2020,21,0.216
3766,04/12/2020,22,0.363
3767,04/12/2020,23,0.291
3768,04/12/2020,24,0.231
3769,05/12/2020,1,0.23
3770,05/12/2020,2,0.216
3771,05/12/2020,3,0.203
3772,05/12/2020,4,0.205
3773,05/12/2020,5,0.195
3774,05/12/2020,6,0.194
3775,05/12/2020,7,0.212
3776,05/12/2020,8,0.197
3777,05/12/2020,9,0.191
3778,05/12/2020,10,0.188
3779,05/12/2020,11,0.457
3780,05/12/2020,12,0.266
3781,05/12/2020,13,1.192
3782,05/12/2020,14,0.411
3783,05/12/2020,15,0.238
3784,05/12/2020,16,0.27
3785,05/12/2020,17,0.218
3786,05/12/2020,18,0.184
3787,05/12/2020,19,0.188
3788,05/12/2020,20,0.539
3789,05/12/2020,21,1.011
3790,05/12/2020,22,1.11
3791,05/12/2020,23,1.158
3792,05/12/2020,24,1.09
3793,06/12/2020,1,1.114
3794,06/12/2020,2,1.028
3795,06/12/2020,3,0.45
3796,06/12/2020,4,0.226
3797,06/12/2020,5,0.212
3798,06/12/2020,6,0.208
3799,06/12/2020,7,0.209
3800,06/12/2020,8,0.211
3801,06/12/2020,9,0.206
3802,06/12/2020,10,0.217
3803,06/12/2020,11,0.395
3804,06/12/2020,12,0.931
3805,06/12/2020,13,0.408
3806,06/12/2020,14,0.62
3807,06/12/2020,15,0.976
3808,06/12/2020,16,0.287
3809,06/12/2020,17,0.318
3810,06/12/2020,18,0.328
3811,06/12/2020,19,0.33
3812,06/12/2020,20,0.371
3813,06/12/2020,21,0.348
3814,06/12/2020,22,0.404
3815,06/12/2020,23,0.511
3816,06/12/2020,24,0.444
3817,07/12/2020,1,0.366
3818,07/12/2020,2,0.279
3819,07/12/2020,3,0.205
3820,07/12/2020,4,0.207
3821,07/12/2020,5,0.204
3822,07/12/2020,6,0.209
3823,07/12/2020,7,0.23
3824,07/12/2020,8,0.416
3825,07/12/2020,9,0.229
3826,07/12/2020,10,0.195
3827,07/12/2020,11,0.2
3828,07/12/2020,12,0.286
3829,07/12/2020,13,0.285
3830,07/12/2020,14,0.265
3831,07/12/2020,15,0.243
3832,07/12/2020,16,0.228
3833,07/12/2020,17,0.205
3834,07/12/2020,18,0.187
3835,07/12/2020,19,0.189
3836,07/12/2020,20,0.199
3837,07/12/2020,21,0.196
3838,07/12/2020,22,0.191
3839,07/12/2020,23,0.229
3840,07/12/2020,24,1.266
3841,08/12/2020,1,0.77
3842,08/12/2020,2,0.363
3843,08/12/2020,3,0.358
3844,08/12/2020,4,0.354
3845,08/12/2020,5,0.355
3846,08/12/2020,6,0.21
3847,08/12/2020,7,0.205
3848,08/12/2020,8,0.198
3849,08/12/2020,9,0.187
3850,08/12/2020,10,0.186
3851,08/12/2020,11,0.412
3852,08/12/2020,12,0.286
3853,08/12/2020,13,0.209
3854,08/12/2020,14,0.228
3855,08/12/2020,15,0.202
3856,08/12/2020,16,0.191
3857,08/12/2020,17,0.193
3858,08/12/2020,18,0.187
3859,08/12/2020,19,0.191
3860,08/12/2020,20,0.5
3861,08/12/2020,21,1.119
3862,08/12/2020,22,1.173
3863,08/12/2020,23,1.07
3864,08/12/2020,24,0.304
3865,09/12/2020,1,0.208
3866,09/12/2020,2,0.201
3867,09/12/2020,3,0.2
3868,09/12/2020,4,0.199
3869,09/12/2020,5,0.195
3870,09/12/2020,6,0.195
3871,09/12/2020,7,0.197
3872,09/12/2020,8,0.259
3873,09/12/2020,9,0.188
3874,09/12/2020,10,0.35
3875,09/12/2020,11,0.341
3876,09/12/2020,12,0.236
3877,09/12/2020,13,0.277
3878,09/12/2020,14,0.263
3879,09/12/2020,15,0.325
3880,09/12/2020,16,0.374
3881,09/12/2020,17,0.256
3882,09/12/2020,18,0.282
3883,09/12/2020,19,0.531
3884,09/12/2020,20,0.602
3885,09/12/2020,21,0.471
3886,09/12/2020,22,0.489
3887,09/12/2020,23,0.316
3888,09/12/2020,24,0.263
3889,10/12/2020,1,0.207
3890,10/12/2020,2,0.195
3891,10/12/2020,3,0.198
3892,10/12/2020,4,0.202
3893,10/12/2020,5,0.194
3894,10/12/2020,6,0.215
3895,10/12/2020,7,0.405
3896,10/12/2020,8,0.226
3897,10/12/2020,9,0.189
3898,10/12/2020,10,0.187
3899,10/12/2020,11,0.866
3900,10/12/2020,12,0.214
3901,10/12/2020,13,0.476
3902,10/12/2020,14,0.189
3903,10/12/2020,15,0.186
3904,10/12/2020,16,0.186
3905,10/12/2020,17,0.191
3906,10/12/2020,18,0.189
3907,10/12/2020,19,0.192
3908,10/12/2020,20,0.241
3909,10/12/2020,21,0.278
3910,10/12/2020,22,0.386
3911,10/12/2020,23,0.35
3912,10/12/2020,24,0.225
3913,11/12/2020,1,0.203
3914,11/12/2020,2,0.195
3915,11/12/2020,3,0.2
3916,11/12/2020,4,0.201
3917,11/12/2020,5,0.195
3918,11/12/2020,6,0.194
3919,11/12/2020,7,0.192
3920,11/12/2020,8,0.423
3921,11/12/2020,9,0.192
3922,11/12/2020,10,0.189
3923,11/12/2020,11,0.186
3924,11/12/2020,12,0.192
3925,11/12/2020,13,0.185
3926,11/12/2020,14,0.185
3927,11/12/2020,15,0.19
3928,11/12/2020,16,0.19
3929,11/12/2020,17,0.186
3930,11/12/2020,18,0.185
3931,11/12/2020,19,0.189
3932,11/12/2020,20,0.192
3933,11/12/2020,21,0.205
3934,11/12/2020,22,0.309
3935,11/12/2020,23,0.383
3936,11/12/2020,24,0.338
3937,12/12/2020,1,0.312
3938,12/12/2020,2,0.241
3939,12/12/2020,3,0.276
3940,12/12/2020,4,0.218
3941,12/12/2020,5,0.207
3942,12/12/2020,6,0.205
3943,12/12/2020,7,0.205
3944,12/12/2020,8,0.208
3945,12/12/2020,9,0.202
3946,12/12/2020,10,0.216
3947,12/12/2020,11,0.195
3948,12/12/2020,12,0.212
3949,12/12/2020,13,0.315
3950,12/12/2020,14,0.314
3951,12/12/2020,15,1.009
3952,12/12/2020,16,0.209
3953,12/12/2020,17,0.201
3954,12/12/2020,18,0.251
3955,12/12/2020,19,0.206
3956,12/12/2020,20,0.202
3957,12/12/2020,21,0.215
3958,12/12/2020,22,0.251
3959,12/12/2020,23,0.387
3960,12/12/2020,24,0.389
3961,13/12/2020,1,0.38
3962,13/12/2020,2,0.361
3963,13/12/2020,3,0.208
3964,13/12/2020,4,0.206
3965,13/12/2020,5,0.204
3966,13/12/2020,6,0.21
3967,13/12/2020,7,0.208
3968,13/12/2020,8,0.511
3969,13/12/2020,9,0.366
3970,13/12/2020,10,0.359
3971,13/12/2020,11,0.221
3972,13/12/2020,12,0.256
3973,13/12/2020,13,0.2
3974,13/12/2020,14,0.198
3975,13/12/2020,15,0.204
3976,13/12/2020,16,0.197
3977,13/12/2020,17,0.195
3978,13/12/2020,18,0.2
3979,13/12/2020,19,0.203
3980,13/12/2020,20,0.198
3981,13/12/2020,21,0.202
3982,13/12/2020,22,0.283
3983,13/12/2020,23,0.327
3984,13/12/2020,24,0.262
3985,14/12/2020,1,0.22
3986,14/12/2020,2,0.213
3987,14/12/2020,3,0.206
3988,14/12/2020,4,0.206
3989,14/12/2020,5,0.21
3990,14/12/2020,6,0.209
3991,14/12/2020,7,0.203
3992,14/12/2020,8,0.275
3993,14/12/2020,9,0.202
3994,14/12/2020,10,0.199
3995,14/12/2020,11,0.372
3996,14/12/2020,12,0.261
3997,14/12/2020,13,0.211
3998,14/12/2020,14,0.198
3999,14/12/2020,15,0.205
4000,14/12/2020,16,0.296
4001,14/12/2020,17,0.21
4002,14/12/2020,18,0.206
4003,14/12/2020,19,0.212
4004,14/12/2020,20,0.214
4005,14/12/2020,21,0.443
4006,14/12/2020,22,0.415
4007,14/12/2020,23,0.434
4008,14/12/2020,24,0.377
4009,15/12/2020,1,0.213
4010,15/12/2020,2,0.213
4011,15/12/2020,3,0.213
4012,15/12/2020,4,0.237
4013,15/12/2020,5,0.252
4014,15/12/2020,6,0.21
4015,15/12/2020,7,0.207
4016,15/12/2020,8,0.276
4017,15/12/2020,9,0.363
4018,15/12/2020,10,0.291
4019,15/12/2020,11,0.391
4020,15/12/2020,12,0.446
4021,15/12/2020,13,0.336
4022,15/12/2020,14,1.718
4023,15/12/2020,15,1.335
4024,15/12/2020,16,1.213
4025,15/12/2020,17,0.6
4026,15/12/2020,18,0.633
4027,15/12/2020,19,0.37
4028,15/12/2020,20,0.316
4029,15/12/2020,21,0.393
4030,15/12/2020,22,0.414
4031,15/12/2020,23,0.396
4032,15/12/2020,24,0.346
4033,16/12/2020,1,0.216
4034,16/12/2020,2,0.213
4035,16/12/2020,3,0.209
4036,16/12/2020,4,0.209
4037,16/12/2020,5,0.208
4038,16/12/2020,6,0.228
4039,16/12/2020,7,0.416
4040,16/12/2020,8,0.289
4041,16/12/2020,9,0.211
4042,16/12/2020,10,0.203
4043,16/12/2020,11,0.221
4044,16/12/2020,12,0.196
4045,16/12/2020,13,0.203
4046,16/12/2020,14,0.197
4047,16/12/2020,15,0.194
4048,16/12/2020,16,0.2
4049,16/12/2020,17,0.203
4050,16/12/2020,18,0.196
4051,16/12/2020,19,0.198
4052,16/12/2020,20,0.209
4053,16/12/2020,21,0.238
4054,16/12/2020,22,0.378
4055,16/12/2020,23,0.356
4056,16/12/2020,24,0.33
4057,17/12/2020,1,0.266
4058,17/12/2020,2,0.215
4059,17/12/2020,3,0.207
4060,17/12/2020,4,0.214
4061,17/12/2020,5,0.207
4062,17/12/2020,6,0.206
4063,17/12/2020,7,0.204
4064,17/12/2020,8,0.288
4065,17/12/2020,9,0.199
4066,17/12/2020,10,0.195
4067,17/12/2020,11,0.375
4068,17/12/2020,12,0.26
4069,17/12/2020,13,0.198
4070,17/12/2020,14,0.198
4071,17/12/2020,15,0.203
4072,17/12/2020,16,0.314
4073,17/12/2020,17,0.25
4074,17/12/2020,18,0.199
4075,17/12/2020,19,0.205
4076,17/12/2020,20,0.203
4077,17/12/2020,21,0.559
4078,17/12/2020,22,1.12
4079,17/12/2020,23,1.4
4080,17/12/2020,24,1.2
4081,18/12/2020,1,0.442
4082,18/12/2020,2,0.211
4083,18/12/2020,3,0.199
4084,18/12/2020,4,0.196
4085,18/12/2020,5,0.195
4086,18/12/2020,6,0.201
4087,18/12/2020,7,0.195
4088,18/12/2020,8,0.431
4089,18/12/2020,9,0.186
4090,18/12/2020,10,0.191
4091,18/12/2020,11,0.212
4092,18/12/2020,12,0.233
4093,18/12/2020,13,0.245
4094,18/12/2020,14,0.222
4095,18/12/2020,15,1.213
4096,18/12/2020,16,0.666
4097,18/12/2020,17,0.852
4098,18/12/2020,18,0.45
4099,18/12/2020,19,0.542
4100,18/12/2020,20,0.206
4101,18/12/2020,21,0.208
4102,18/12/2020,22,0.207
4103,18/12/2020,23,0.257
4104,18/12/2020,24,0.405
4105,19/12/2020,1,0.389
4106,19/12/2020,2,0.217
4107,19/12/2020,3,0.205
4108,19/12/2020,4,0.207
4109,19/12/2020,5,0.208
4110,19/12/2020,6,0.21
4111,19/12/2020,7,0.431
4112,19/12/2020,8,0.253
4113,19/12/2020,9,0.199
4114,19/12/2020,10,0.205
4115,19/12/2020,11,0.215
4116,19/12/2020,12,0.234
4117,19/12/2020,13,0.246
4118,19/12/2020,14,0.233
4119,19/12/2020,15,0.262
4120,19/12/2020,16,0.215
4121,19/12/2020,17,0.208
4122,19/12/2020,18,0.256
4123,19/12/2020,19,0.228
4124,19/12/2020,20,0.216
4125,19/12/2020,21,0.295
4126,19/12/2020,22,0.385
4127,19/12/2020,23,0.371
4128,19/12/2020,24,0.246
4129,20/12/2020,1,0.348
4130,20/12/2020,2,0.227
4131,20/12/2020,3,0.209
4132,20/12/2020,4,0.206
4133,20/12/2020,5,0.212
4134,20/12/2020,6,0.207
4135,20/12/2020,7,0.205
4136,20/12/2020,8,0.204
4137,20/12/2020,9,0.233
4138,20/12/2020,10,0.196
4139,20/12/2020,11,0.431
4140,20/12/2020,12,0.252
4141,20/12/2020,13,0.424
4142,20/12/2020,14,0.406
4143,20/12/2020,15,0.967
4144,20/12/2020,16,1.032
4145,20/12/2020,17,1.113
4146,20/12/2020,18,0.998
4147,20/12/2020,19,0.36
4148,20/12/2020,20,0.384
4149,20/12/2020,21,0.359
4150,20/12/2020,22,0.38
4151,20/12/2020,23,0.32
4152,20/12/2020,24,0.295
4153,21/12/2020,1,0.219
4154,21/12/2020,2,0.217
4155,21/12/2020,3,0.212
4156,21/12/2020,4,0.205
4157,21/12/2020,5,0.208
4158,21/12/2020,6,0.21
4159,21/12/2020,7,0.202
4160,21/12/2020,8,0.428
4161,21/12/2020,9,0.202
4162,21/12/2020,10,0.2
4163,21/12/2020,11,0.197
4164,21/12/2020,12,0.203
4165,21/12/2020,13,0.203
4166,21/12/2020,14,0.26
4167,21/12/2020,15,0.409
4168,21/12/2020,16,0.264
4169,21/12/2020,17,0.207
4170,21/12/2020,18,0.195
4171,21/12/2020,19,0.201
4172,21/12/2020,20,0.245
4173,21/12/2020,21,0.252
4174,21/12/2020,22,0.326
4175,21/12/2020,23,0.294
4176,21/12/2020,24,0.213
4177,22/12/2020,1,0.198
4178,22/12/2020,2,0.195
4179,22/12/2020,3,0.199
4180,22/12/2020,4,0.203
4181,22/12/2020,5,0.195
4182,22/12/2020,6,0.269
4183,22/12/2020,7,0.334
4184,22/12/2020,8,0.226
4185,22/12/2020,9,0.187
4186,22/12/2020,10,0.233
4187,22/12/2020,11,0.204
4188,22/12/2020,12,0.192
4189,22/12/2020,13,0.193
4190,22/12/2020,14,0.186
4191,22/12/2020,15,0.186
4192,22/12/2020,16,0.192
4193,22/12/2020,17,0.19
4194,22/12/2020,18,0.185
4195,22/12/2020,19,0.189
4196,22/12/2020,20,0.197
4197,22/12/2020,21,0.304
4198,22/12/2020,22,0.358
4199,22/12/2020,23,0.914
4200,22/12/2020,24,1.03
4201,23/12/2020,1,0.26
4202,23/12/2020,2,0.203
4203,23/12/2020,3,0.195
4204,23/12/2020,4,0.203
4205,23/12/2020,5,0.198
4206,23/12/2020,6,0.193
4207,23/12/2020,7,0.192
4208,23/12/2020,8,0.474
4209,23/12/2020,9,0.191
4210,23/12/2020,10,0.192
4211,23/12/2020,11,0.187
4212,23/12/2020,12,0.194
4213,23/12/2020,13,0.194
4214,23/12/2020,14,0.242
4215,23/12/2020,15,0.188
4216,23/12/2020,16,0.186
4217,23/12/2020,17,0.223
4218,23/12/2020,18,0.194
4219,23/12/2020,19,0.188
4220,23/12/2020,20,0.2
4221,23/12/2020,21,0.295
4222,23/12/2020,22,0.206
4223,23/12/2020,23,0.211
4224,23/12/2020,24,0.239
4225,24/12/2020,1,0.234
4226,24/12/2020,2,0.209
4227,24/12/2020,3,0.199
4228,24/12/2020,4,0.197
4229,24/12/2020,5,0.198
4230,24/12/2020,6,0.201
4231,24/12/2020,7,0.194
4232,24/12/2020,8,0.46
4233,24/12/2020,9,0.277
4234,24/12/2020,10,0.421
4235,24/12/2020,11,0.558
4236,24/12/2020,12,0.753
4237,24/12/2020,13,1.919
4238,24/12/2020,14,0.768
4239,24/12/2020,15,0.649
4240,24/12/2020,16,0.319
4241,24/12/2020,17,0.612
4242,24/12/2020,18,0.634
4243,24/12/2020,19,0.413
4244,24/12/2020,20,0.268
4245,24/12/2020,21,0.211
4246,24/12/2020,22,0.205
4247,24/12/2020,23,0.201
4248,24/12/2020,24,0.218
4249,25/12/2020,1,0.25
4250,25/12/2020,2,0.21
4251,25/12/2020,3,0.205
4252,25/12/2020,4,0.211
4253,25/12/2020,5,0.211
4254,25/12/2020,6,0.206
4255,25/12/2020,7,0.218
4256,25/12/2020,8,0.434
4257,25/12/2020,9,0.222
4258,25/12/2020,10,0.229
4259,25/12/2020,11,0.225
4260,25/12/2020,12,0.235
4261,25/12/2020,13,0.218
4262,25/12/2020,14,0.297
4263,25/12/2020,15,0.221
4264,25/12/2020,16,0.196
4265,25/12/2020,17,0.194
4266,25/12/2020,18,0.197
4267,25/12/2020,19,0.259
4268,25/12/2020,20,0.211
4269,25/12/2020,21,0.205
4270,25/12/2020,22,0.224
4271,25/12/2020,23,0.387
4272,25/12/2020,24,0.327
4273,26/12/2020,1,0.321
4274,26/12/2020,2,0.319
4275,26/12/2020,3,0.323
4276,26/12/2020,4,0.31
4277,26/12/2020,5,0.213
4278,26/12/2020,6,0.213
4279,26/12/2020,7,0.204
4280,26/12/2020,8,0.207
4281,26/12/2020,9,0.199
4282,26/12/2020,10,0.357
4283,26/12/2020,11,0.225
4284,26/12/2020,12,0.201
4285,26/12/2020,13,0.2
4286,26/12/2020,14,0.231
4287,26/12/2020,15,0.285
4288,26/12/2020,16,0.345
4289,26/12/2020,17,0.335
4290,26/12/2020,18,0.303
4291,26/12/2020,19,0.248
4292,26/12/2020,20,0.24
4293,26/12/2020,21,0.353
4294,26/12/2020,22,0.527
4295,26/12/2020,23,0.559
4296,26/12/2020,24,0.345
4297,27/12/2020,1,0.356
4298,27/12/2020,2,0.267
4299,27/12/2020,3,0.203
4300,27/12/2020,4,0.194
4301,27/12/2020,5,0.192
4302,27/12/2020,6,0.196
4303,27/12/2020,7,0.198
4304,27/12/2020,8,0.193
4305,27/12/2020,9,0.186
4306,27/12/2020,10,0.423
4307,27/12/2020,11,0.248
4308,27/12/2020,12,0.575
4309,27/12/2020,13,0.538
4310,27/12/2020,14,0.517
4311,27/12/2020,15,0.971
4312,27/12/2020,16,0.373
4313,27/12/2020,17,0.328
4314,27/12/2020,18,0.275
4315,27/12/2020,19,0.208
4316,27/12/2020,20,0.203
4317,27/12/2020,21,0.209
4318,27/12/2020,22,0.289
4319,27/12/2020,23,0.352
4320,27/12/2020,24,0.317
4321,28/12/2020,1,0.202
4322,28/12/2020,2,0.197
4323,28/12/2020,3,0.202
4324,28/12/2020,4,0.195
4325,28/12/2020,5,0.193
4326,28/12/2020,6,0.201
4327,28/12/2020,7,0.301
4328,28/12/2020,8,0.209
4329,28/12/2020,9,0.187
4330,28/12/2020,10,0.827
4331,28/12/2020,11,0.225
4332,28/12/2020,12,0.465
4333,28/12/2020,13,0.194
4334,28/12/2020,14,0.188
4335,28/12/2020,15,0.183
4336,28/12/2020,16,0.184
4337,28/12/2020,17,0.191
4338,28/12/2020,18,0.187
4339,28/12/2020,19,0.187
4340,28/12/2020,20,0.19
4341,28/12/2020,21,0.195
4342,28/12/2020,22,0.233
4343,28/12/2020,23,0.41
4344,28/12/2020,24,0.265
4345,29/12/2020,1,0.22
4346,29/12/2020,2,0.203
4347,29/12/2020,3,0.195
4348,29/12/2020,4,0.195
4349,29/12/2020,5,0.2
4350,29/12/2020,6,0.197
4351,29/12/2020,7,0.192
4352,29/12/2020,8,0.319
4353,29/12/2020,9,0.189
4354,29/12/2020,10,0.191
4355,29/12/2020,11,0.216
4356,29/12/2020,12,0.315
4357,29/12/2020,13,0.308
4358,29/12/2020,14,0.393
4359,29/12/2020,15,0.339
4360,29/12/2020,16,0.229
4361,29/12/2020,17,0.189
4362,29/12/2020,18,0.188
4363,29/12/2020,19,0.195
4364,29/12/2020,20,0.198
4365,29/12/2020,21,0.203
4366,29/12/2020,22,0.382
4367,29/12/2020,23,0.326
4368,29/12/2020,24,0.36
4369,30/12/2020,1,0.275
4370,30/12/2020,2,0.202
4371,30/12/2020,3,0.198
4372,30/12/2020,4,0.203
4373,30/12/2020,5,0.195
4374,30/12/2020,6,0.193
4375,30/12/2020,7,0.193
4376,30/12/2020,8,0.633
4377,30/12/2020,9,0.314
4378,30/12/2020,10,0.3
4379,30/12/2020,11,0.288
4380,30/12/2020,12,0.221
4381,30/12/2020,13,0.314
4382,30/12/2020,14,0.187
4383,30/12/2020,15,0.279
4384,30/12/2020,16,0.226
4385,30/12/2020,17,0.272
4386,30/12/2020,18,0.236
4387,30/12/2020,19,0.194
4388,30/12/2020,20,0.198
4389,30/12/2020,21,0.215
4390,30/12/2020,22,0.275
4391,30/12/2020,23,0.396
4392,30/12/2020,24,0.242
4393,31/12/2020,1,0.201
4394,31/12/2020,2,0.196
4395,31/12/2020,3,0.199
4396,31/12/2020,4,0.204
4397,31/12/2020,5,0.199
4398,31/12/2020,6,0.218
4399,31/12/2020,7,0.458
4400,31/12/2020,8,0.225
4401,31/12/2020,9,0.186
4402,31/12/2020,10,0.187
4403,31/12/2020,11,0.19
4404,31/12/2020,12,0.185
4405,31/12/2020,13,0.184
4406,31/12/2020,14,0.187
4407,31/12/2020,15,0.191
4408,31/12/2020,16,0.185
4409,31/12/2020,17,0.184
