CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031607230862002QQ0F;21/09/2020;15;0,218;;;R
ES0031607230862002QQ0F;21/09/2020;16;0,255;;;R
ES0031607230862002QQ0F;21/09/2020;17;0,315;;;R
ES0031607230862002QQ0F;21/09/2020;18;0,294;;;R
ES0031607230862002QQ0F;21/09/2020;19;0,332;;;R
ES0031607230862002QQ0F;21/09/2020;20;0,209;;;R
ES0031607230862002QQ0F;21/09/2020;21;0,22;;;R
ES0031607230862002QQ0F;21/09/2020;22;0,444;;;R
ES0031607230862002QQ0F;21/09/2020;23;0,36;;;R
ES0031607230862002QQ0F;21/09/2020;24;0,347;;;R
ES0031607230862002QQ0F;22/09/2020;1;0,266;;;R
ES0031607230862002QQ0F;22/09/2020;2;0,227;;;R
ES0031607230862002QQ0F;22/09/2020;3;0,224;;;R
ES0031607230862002QQ0F;22/09/2020;4;0,214;;;R
ES0031607230862002QQ0F;22/09/2020;5;0,263;;;R
ES0031607230862002QQ0F;22/09/2020;6;0,23;;;R
ES0031607230862002QQ0F;22/09/2020;7;0,215;;;R
ES0031607230862002QQ0F;22/09/2020;8;0,34;;;R
ES0031607230862002QQ0F;22/09/2020;9;0,207;;;R
ES0031607230862002QQ0F;22/09/2020;10;0,208;;;R
ES0031607230862002QQ0F;22/09/2020;11;0,203;;;R
ES0031607230862002QQ0F;22/09/2020;12;0,208;;;R
ES0031607230862002QQ0F;22/09/2020;13;0,218;;;R
ES0031607230862002QQ0F;22/09/2020;14;0,295;;;R
ES0031607230862002QQ0F;22/09/2020;15;0,377;;;R
ES0031607230862002QQ0F;22/09/2020;16;0,397;;;R
ES0031607230862002QQ0F;22/09/2020;17;0,3;;;R
ES0031607230862002QQ0F;22/09/2020;18;0,328;;;R
ES0031607230862002QQ0F;22/09/2020;19;0,314;;;R
ES0031607230862002QQ0F;22/09/2020;20;0,324;;;R
ES0031607230862002QQ0F;22/09/2020;21;0,407;;;R
ES0031607230862002QQ0F;22/09/2020;22;0,391;;;R
ES0031607230862002QQ0F;22/09/2020;23;0,314;;;R
ES0031607230862002QQ0F;22/09/2020;24;0,258;;;R
ES0031607230862002QQ0F;23/09/2020;1;0,225;;;R
ES0031607230862002QQ0F;23/09/2020;2;0,214;;;R
ES0031607230862002QQ0F;23/09/2020;3;0,222;;;R
ES0031607230862002QQ0F;23/09/2020;4;0,215;;;R
ES0031607230862002QQ0F;23/09/2020;5;0,212;;;R
ES0031607230862002QQ0F;23/09/2020;6;0,238;;;R
ES0031607230862002QQ0F;23/09/2020;7;0,317;;;R
ES0031607230862002QQ0F;23/09/2020;8;0,259;;;R
ES0031607230862002QQ0F;23/09/2020;9;0,212;;;R
ES0031607230862002QQ0F;23/09/2020;10;0,741;;;R
ES0031607230862002QQ0F;23/09/2020;11;0,252;;;R
ES0031607230862002QQ0F;23/09/2020;12;0,23;;;R
ES0031607230862002QQ0F;23/09/2020;13;0,261;;;R
ES0031607230862002QQ0F;23/09/2020;14;0,21;;;R
ES0031607230862002QQ0F;23/09/2020;15;0,207;;;R
ES0031607230862002QQ0F;23/09/2020;16;0,203;;;R
ES0031607230862002QQ0F;23/09/2020;17;0,208;;;R
ES0031607230862002QQ0F;23/09/2020;18;0,2;;;R
ES0031607230862002QQ0F;23/09/2020;19;0,2;;;R
ES0031607230862002QQ0F;23/09/2020;20;0,2;;;R
ES0031607230862002QQ0F;23/09/2020;21;0,208;;;R
ES0031607230862002QQ0F;23/09/2020;22;0,368;;;R
ES0031607230862002QQ0F;23/09/2020;23;0,335;;;R
ES0031607230862002QQ0F;23/09/2020;24;0,347;;;R
ES0031607230862002QQ0F;24/09/2020;1;0,273;;;R
ES0031607230862002QQ0F;24/09/2020;2;0,231;;;R
ES0031607230862002QQ0F;24/09/2020;3;0,213;;;R
ES0031607230862002QQ0F;24/09/2020;4;0,212;;;R
ES0031607230862002QQ0F;24/09/2020;5;0,209;;;R
ES0031607230862002QQ0F;24/09/2020;6;0,252;;;R
ES0031607230862002QQ0F;24/09/2020;7;0,228;;;R
ES0031607230862002QQ0F;24/09/2020;8;0,292;;;R
ES0031607230862002QQ0F;24/09/2020;9;0,263;;;R
ES0031607230862002QQ0F;24/09/2020;10;0,228;;;R
ES0031607230862002QQ0F;24/09/2020;11;0,203;;;R
ES0031607230862002QQ0F;24/09/2020;12;0,211;;;R
ES0031607230862002QQ0F;24/09/2020;13;0,202;;;R
ES0031607230862002QQ0F;24/09/2020;14;0,207;;;R
ES0031607230862002QQ0F;24/09/2020;15;0,235;;;R
ES0031607230862002QQ0F;24/09/2020;16;0,291;;;R
ES0031607230862002QQ0F;24/09/2020;17;0,324;;;R
ES0031607230862002QQ0F;24/09/2020;18;0,28;;;R
ES0031607230862002QQ0F;24/09/2020;19;0,22;;;R
ES0031607230862002QQ0F;24/09/2020;20;0,206;;;R
ES0031607230862002QQ0F;24/09/2020;21;0,216;;;R
ES0031607230862002QQ0F;24/09/2020;22;0,236;;;R
ES0031607230862002QQ0F;24/09/2020;23;0,285;;;R
ES0031607230862002QQ0F;24/09/2020;24;0,255;;;R
ES0031607230862002QQ0F;25/09/2020;1;0,235;;;R
ES0031607230862002QQ0F;25/09/2020;2;0,216;;;R
ES0031607230862002QQ0F;25/09/2020;3;0,215;;;R
ES0031607230862002QQ0F;25/09/2020;4;0,222;;;R
ES0031607230862002QQ0F;25/09/2020;5;0,21;;;R
ES0031607230862002QQ0F;25/09/2020;6;0,212;;;R
ES0031607230862002QQ0F;25/09/2020;7;0,216;;;R
ES0031607230862002QQ0F;25/09/2020;8;0,312;;;R
ES0031607230862002QQ0F;25/09/2020;9;0,212;;;R
ES0031607230862002QQ0F;25/09/2020;10;0,201;;;R
ES0031607230862002QQ0F;25/09/2020;11;0,297;;;R
ES0031607230862002QQ0F;25/09/2020;12;0,343;;;R
ES0031607230862002QQ0F;25/09/2020;13;0,469;;;R
ES0031607230862002QQ0F;25/09/2020;14;0,494;;;R
ES0031607230862002QQ0F;25/09/2020;15;0,228;;;R
ES0031607230862002QQ0F;25/09/2020;16;0,209;;;R
ES0031607230862002QQ0F;25/09/2020;17;0,2;;;R
ES0031607230862002QQ0F;25/09/2020;18;0,199;;;R
ES0031607230862002QQ0F;25/09/2020;19;0,2;;;R
ES0031607230862002QQ0F;25/09/2020;20;0,201;;;R
ES0031607230862002QQ0F;25/09/2020;21;0,313;;;R
ES0031607230862002QQ0F;25/09/2020;22;0,342;;;R
ES0031607230862002QQ0F;25/09/2020;23;0,326;;;R
ES0031607230862002QQ0F;25/09/2020;24;0,357;;;R
ES0031607230862002QQ0F;26/09/2020;1;0,294;;;R
ES0031607230862002QQ0F;26/09/2020;2;0,225;;;R
ES0031607230862002QQ0F;26/09/2020;3;0,216;;;R
ES0031607230862002QQ0F;26/09/2020;4;0,264;;;R
ES0031607230862002QQ0F;26/09/2020;5;0,226;;;R
ES0031607230862002QQ0F;26/09/2020;6;0,215;;;R
ES0031607230862002QQ0F;26/09/2020;7;0,234;;;R
ES0031607230862002QQ0F;26/09/2020;8;0,463;;;R
ES0031607230862002QQ0F;26/09/2020;9;0,358;;;R
ES0031607230862002QQ0F;26/09/2020;10;0,292;;;R
ES0031607230862002QQ0F;26/09/2020;11;0,208;;;R
ES0031607230862002QQ0F;26/09/2020;12;0,231;;;R
ES0031607230862002QQ0F;26/09/2020;13;0,284;;;R
ES0031607230862002QQ0F;26/09/2020;14;0,358;;;R
ES0031607230862002QQ0F;26/09/2020;15;0,267;;;R
ES0031607230862002QQ0F;26/09/2020;16;0,829;;;R
ES0031607230862002QQ0F;26/09/2020;17;0,217;;;R
ES0031607230862002QQ0F;26/09/2020;18;0,2;;;R
ES0031607230862002QQ0F;26/09/2020;19;0,199;;;R
ES0031607230862002QQ0F;26/09/2020;20;0,209;;;R
ES0031607230862002QQ0F;26/09/2020;21;0,202;;;R
ES0031607230862002QQ0F;26/09/2020;22;0,26;;;R
ES0031607230862002QQ0F;26/09/2020;23;0,355;;;R
ES0031607230862002QQ0F;26/09/2020;24;0,335;;;R
ES0031607230862002QQ0F;27/09/2020;1;0,299;;;R
ES0031607230862002QQ0F;27/09/2020;2;0,217;;;R
ES0031607230862002QQ0F;27/09/2020;3;0,208;;;R
ES0031607230862002QQ0F;27/09/2020;4;0,211;;;R
ES0031607230862002QQ0F;27/09/2020;5;0,214;;;R
ES0031607230862002QQ0F;27/09/2020;6;0,207;;;R
ES0031607230862002QQ0F;27/09/2020;7;0,206;;;R
ES0031607230862002QQ0F;27/09/2020;8;0,284;;;R
ES0031607230862002QQ0F;27/09/2020;9;0,203;;;R
ES0031607230862002QQ0F;27/09/2020;10;0,203;;;R
ES0031607230862002QQ0F;27/09/2020;11;0,202;;;R
ES0031607230862002QQ0F;27/09/2020;12;0,197;;;R
ES0031607230862002QQ0F;27/09/2020;13;0,353;;;R
ES0031607230862002QQ0F;27/09/2020;14;0,77;;;R
ES0031607230862002QQ0F;27/09/2020;15;0,539;;;R
ES0031607230862002QQ0F;27/09/2020;16;0,381;;;R
ES0031607230862002QQ0F;27/09/2020;17;0,249;;;R
ES0031607230862002QQ0F;27/09/2020;18;0,205;;;R
ES0031607230862002QQ0F;27/09/2020;19;0,202;;;R
ES0031607230862002QQ0F;27/09/2020;20;0,207;;;R
ES0031607230862002QQ0F;27/09/2020;21;0,205;;;R
ES0031607230862002QQ0F;27/09/2020;22;0,239;;;R
ES0031607230862002QQ0F;27/09/2020;23;0,339;;;R
ES0031607230862002QQ0F;27/09/2020;24;0,324;;;R
ES0031607230862002QQ0F;28/09/2020;1;0,241;;;R
ES0031607230862002QQ0F;28/09/2020;2;0,222;;;R
ES0031607230862002QQ0F;28/09/2020;3;0,226;;;R
ES0031607230862002QQ0F;28/09/2020;4;0,225;;;R
ES0031607230862002QQ0F;28/09/2020;5;0,219;;;R
ES0031607230862002QQ0F;28/09/2020;6;0,219;;;R
ES0031607230862002QQ0F;28/09/2020;7;0,265;;;R
ES0031607230862002QQ0F;28/09/2020;8;0,464;;;R
ES0031607230862002QQ0F;28/09/2020;9;0,202;;;R
ES0031607230862002QQ0F;28/09/2020;10;0,222;;;R
ES0031607230862002QQ0F;28/09/2020;11;0,231;;;R
ES0031607230862002QQ0F;28/09/2020;12;0,256;;;R
ES0031607230862002QQ0F;28/09/2020;13;0,262;;;R
ES0031607230862002QQ0F;28/09/2020;14;0,499;;;R
ES0031607230862002QQ0F;28/09/2020;15;2,53;;;R
ES0031607230862002QQ0F;28/09/2020;16;0,801;;;R
ES0031607230862002QQ0F;28/09/2020;17;0,521;;;R
ES0031607230862002QQ0F;28/09/2020;18;0,258;;;R
ES0031607230862002QQ0F;28/09/2020;19;0,21;;;R
ES0031607230862002QQ0F;28/09/2020;20;0,297;;;R
ES0031607230862002QQ0F;28/09/2020;21;0,399;;;R
ES0031607230862002QQ0F;28/09/2020;22;0,499;;;R
ES0031607230862002QQ0F;28/09/2020;23;0,393;;;R
ES0031607230862002QQ0F;28/09/2020;24;0,294;;;R
ES0031607230862002QQ0F;29/09/2020;1;0,233;;;R
ES0031607230862002QQ0F;29/09/2020;2;0,221;;;R
ES0031607230862002QQ0F;29/09/2020;3;0,212;;;R
ES0031607230862002QQ0F;29/09/2020;4;0,217;;;R
ES0031607230862002QQ0F;29/09/2020;5;0,21;;;R
ES0031607230862002QQ0F;29/09/2020;6;0,208;;;R
ES0031607230862002QQ0F;29/09/2020;7;0,318;;;R
ES0031607230862002QQ0F;29/09/2020;8;0,246;;;R
ES0031607230862002QQ0F;29/09/2020;9;0,205;;;R
ES0031607230862002QQ0F;29/09/2020;10;0,206;;;R
ES0031607230862002QQ0F;29/09/2020;11;0,792;;;R
ES0031607230862002QQ0F;29/09/2020;12;0,241;;;R
ES0031607230862002QQ0F;29/09/2020;13;0,228;;;R
ES0031607230862002QQ0F;29/09/2020;14;0,221;;;R
ES0031607230862002QQ0F;29/09/2020;15;0,243;;;R
ES0031607230862002QQ0F;29/09/2020;16;0,207;;;R
ES0031607230862002QQ0F;29/09/2020;17;0,209;;;R
ES0031607230862002QQ0F;29/09/2020;18;0,203;;;R
ES0031607230862002QQ0F;29/09/2020;19;0,202;;;R
ES0031607230862002QQ0F;29/09/2020;20;0,201;;;R
ES0031607230862002QQ0F;29/09/2020;21;0,204;;;R
ES0031607230862002QQ0F;29/09/2020;22;0,204;;;R
ES0031607230862002QQ0F;29/09/2020;23;0,225;;;R
ES0031607230862002QQ0F;29/09/2020;24;0,238;;;R
ES0031607230862002QQ0F;30/09/2020;1;0,239;;;R
ES0031607230862002QQ0F;30/09/2020;2;0,223;;;R
ES0031607230862002QQ0F;30/09/2020;3;0,221;;;R
ES0031607230862002QQ0F;30/09/2020;4;0,224;;;R
ES0031607230862002QQ0F;30/09/2020;5;0,222;;;R
ES0031607230862002QQ0F;30/09/2020;6;0,223;;;R
ES0031607230862002QQ0F;30/09/2020;7;0,219;;;R
ES0031607230862002QQ0F;30/09/2020;8;0,347;;;R
ES0031607230862002QQ0F;30/09/2020;9;0,198;;;R
ES0031607230862002QQ0F;30/09/2020;10;0,198;;;R
ES0031607230862002QQ0F;30/09/2020;11;0,205;;;R
ES0031607230862002QQ0F;30/09/2020;12;0,204;;;R
ES0031607230862002QQ0F;30/09/2020;13;0,206;;;R
ES0031607230862002QQ0F;30/09/2020;14;0,199;;;R
ES0031607230862002QQ0F;30/09/2020;15;0,4;;;R
ES0031607230862002QQ0F;30/09/2020;16;0,276;;;R
ES0031607230862002QQ0F;30/09/2020;17;0,286;;;R
ES0031607230862002QQ0F;30/09/2020;18;0,203;;;R
ES0031607230862002QQ0F;30/09/2020;19;0,197;;;R
ES0031607230862002QQ0F;30/09/2020;20;0,205;;;R
ES0031607230862002QQ0F;30/09/2020;21;0,207;;;R
ES0031607230862002QQ0F;30/09/2020;22;0,232;;;R
ES0031607230862002QQ0F;30/09/2020;23;0,365;;;R
ES0031607230862002QQ0F;30/09/2020;24;0,305;;;R
ES0031607230862002QQ0F;01/10/2020;1;0,223;;;R
ES0031607230862002QQ0F;01/10/2020;2;0,21;;;R
ES0031607230862002QQ0F;01/10/2020;3;0,21;;;R
ES0031607230862002QQ0F;01/10/2020;4;0,211;;;R
ES0031607230862002QQ0F;01/10/2020;5;0,208;;;R
ES0031607230862002QQ0F;01/10/2020;6;0,206;;;R
ES0031607230862002QQ0F;01/10/2020;7;0,204;;;R
ES0031607230862002QQ0F;01/10/2020;8;0,441;;;R
ES0031607230862002QQ0F;01/10/2020;9;0,199;;;R
ES0031607230862002QQ0F;01/10/2020;10;0,198;;;R
ES0031607230862002QQ0F;01/10/2020;11;0,199;;;R
ES0031607230862002QQ0F;01/10/2020;12;0,204;;;R
ES0031607230862002QQ0F;01/10/2020;13;0,316;;;R
ES0031607230862002QQ0F;01/10/2020;14;0,493;;;R
ES0031607230862002QQ0F;01/10/2020;15;1,25;;;R
ES0031607230862002QQ0F;01/10/2020;16;0,319;;;R
ES0031607230862002QQ0F;01/10/2020;17;0,212;;;R
ES0031607230862002QQ0F;01/10/2020;18;0,207;;;R
ES0031607230862002QQ0F;01/10/2020;19;0,204;;;R
ES0031607230862002QQ0F;01/10/2020;20;0,201;;;R
ES0031607230862002QQ0F;01/10/2020;21;0,205;;;R
ES0031607230862002QQ0F;01/10/2020;22;0,302;;;R
ES0031607230862002QQ0F;01/10/2020;23;0,32;;;R
ES0031607230862002QQ0F;01/10/2020;24;0,271;;;R
ES0031607230862002QQ0F;02/10/2020;1;0,216;;;R
ES0031607230862002QQ0F;02/10/2020;2;0,207;;;R
ES0031607230862002QQ0F;02/10/2020;3;0,208;;;R
ES0031607230862002QQ0F;02/10/2020;4;0,208;;;R
ES0031607230862002QQ0F;02/10/2020;5;0,207;;;R
ES0031607230862002QQ0F;02/10/2020;6;0,272;;;R
ES0031607230862002QQ0F;02/10/2020;7;0,373;;;R
ES0031607230862002QQ0F;02/10/2020;8;0,26;;;R
ES0031607230862002QQ0F;02/10/2020;9;0,199;;;R
ES0031607230862002QQ0F;02/10/2020;10;0,196;;;R
ES0031607230862002QQ0F;02/10/2020;11;0,197;;;R
ES0031607230862002QQ0F;02/10/2020;12;0,196;;;R
ES0031607230862002QQ0F;02/10/2020;13;0,197;;;R
ES0031607230862002QQ0F;02/10/2020;14;0,201;;;R
ES0031607230862002QQ0F;02/10/2020;15;0,199;;;R
ES0031607230862002QQ0F;02/10/2020;16;0,196;;;R
ES0031607230862002QQ0F;02/10/2020;17;0,196;;;R
ES0031607230862002QQ0F;02/10/2020;18;0,196;;;R
ES0031607230862002QQ0F;02/10/2020;19;0,195;;;R
ES0031607230862002QQ0F;02/10/2020;20;0,201;;;R
ES0031607230862002QQ0F;02/10/2020;21;0,213;;;R
ES0031607230862002QQ0F;02/10/2020;22;0,374;;;R
ES0031607230862002QQ0F;02/10/2020;23;0,384;;;R
ES0031607230862002QQ0F;02/10/2020;24;0,347;;;R
ES0031607230862002QQ0F;03/10/2020;1;0,236;;;R
ES0031607230862002QQ0F;03/10/2020;2;0,208;;;R
ES0031607230862002QQ0F;03/10/2020;3;0,204;;;R
ES0031607230862002QQ0F;03/10/2020;4;0,258;;;R
ES0031607230862002QQ0F;03/10/2020;5;0,223;;;R
ES0031607230862002QQ0F;03/10/2020;6;0,209;;;R
ES0031607230862002QQ0F;03/10/2020;7;0,209;;;R
ES0031607230862002QQ0F;03/10/2020;8;0,204;;;R
ES0031607230862002QQ0F;03/10/2020;9;0,201;;;R
ES0031607230862002QQ0F;03/10/2020;10;0,378;;;R
ES0031607230862002QQ0F;03/10/2020;11;0,323;;;R
ES0031607230862002QQ0F;03/10/2020;12;0,337;;;R
ES0031607230862002QQ0F;03/10/2020;13;0,324;;;R
ES0031607230862002QQ0F;03/10/2020;14;0,346;;;R
ES0031607230862002QQ0F;03/10/2020;15;0,328;;;R
ES0031607230862002QQ0F;03/10/2020;16;0,879;;;R
ES0031607230862002QQ0F;03/10/2020;17;0,921;;;R
ES0031607230862002QQ0F;03/10/2020;18;0,275;;;R
ES0031607230862002QQ0F;03/10/2020;19;0,216;;;R
ES0031607230862002QQ0F;03/10/2020;20;0,199;;;R
ES0031607230862002QQ0F;03/10/2020;21;0,199;;;R
ES0031607230862002QQ0F;03/10/2020;22;0,281;;;R
ES0031607230862002QQ0F;03/10/2020;23;0,337;;;R
ES0031607230862002QQ0F;03/10/2020;24;0,321;;;R
ES0031607230862002QQ0F;04/10/2020;1;0,265;;;R
ES0031607230862002QQ0F;04/10/2020;2;0,215;;;R
ES0031607230862002QQ0F;04/10/2020;3;0,206;;;R
ES0031607230862002QQ0F;04/10/2020;4;0,204;;;R
ES0031607230862002QQ0F;04/10/2020;5;0,2;;;R
ES0031607230862002QQ0F;04/10/2020;6;0,207;;;R
ES0031607230862002QQ0F;04/10/2020;7;0,2;;;R
ES0031607230862002QQ0F;04/10/2020;8;0,203;;;R
ES0031607230862002QQ0F;04/10/2020;9;0,205;;;R
ES0031607230862002QQ0F;04/10/2020;10;0,3;;;R
ES0031607230862002QQ0F;04/10/2020;11;0,522;;;R
ES0031607230862002QQ0F;04/10/2020;12;0,311;;;R
ES0031607230862002QQ0F;04/10/2020;13;0,315;;;R
ES0031607230862002QQ0F;04/10/2020;14;0,796;;;R
ES0031607230862002QQ0F;04/10/2020;15;0,263;;;R
ES0031607230862002QQ0F;04/10/2020;16;1,068;;;R
ES0031607230862002QQ0F;04/10/2020;17;0,51;;;R
ES0031607230862002QQ0F;04/10/2020;18;0,33;;;R
ES0031607230862002QQ0F;04/10/2020;19;0,438;;;R
ES0031607230862002QQ0F;04/10/2020;20;0,403;;;R
ES0031607230862002QQ0F;04/10/2020;21;0,443;;;R
ES0031607230862002QQ0F;04/10/2020;22;0,322;;;R
ES0031607230862002QQ0F;04/10/2020;23;0,309;;;R
ES0031607230862002QQ0F;04/10/2020;24;0,227;;;R
ES0031607230862002QQ0F;05/10/2020;1;0,229;;;R
ES0031607230862002QQ0F;05/10/2020;2;0,21;;;R
ES0031607230862002QQ0F;05/10/2020;3;0,204;;;R
ES0031607230862002QQ0F;05/10/2020;4;0,205;;;R
ES0031607230862002QQ0F;05/10/2020;5;0,257;;;R
ES0031607230862002QQ0F;05/10/2020;6;0,241;;;R
ES0031607230862002QQ0F;05/10/2020;7;0,31;;;R
ES0031607230862002QQ0F;05/10/2020;8;0,232;;;R
ES0031607230862002QQ0F;05/10/2020;9;0,195;;;R
ES0031607230862002QQ0F;05/10/2020;10;0,194;;;R
ES0031607230862002QQ0F;05/10/2020;11;0,196;;;R
ES0031607230862002QQ0F;05/10/2020;12;0,191;;;R
ES0031607230862002QQ0F;05/10/2020;13;0,199;;;R
ES0031607230862002QQ0F;05/10/2020;14;0,192;;;R
ES0031607230862002QQ0F;05/10/2020;15;0,191;;;R
ES0031607230862002QQ0F;05/10/2020;16;0,201;;;R
ES0031607230862002QQ0F;05/10/2020;17;0,192;;;R
ES0031607230862002QQ0F;05/10/2020;18;0,198;;;R
ES0031607230862002QQ0F;05/10/2020;19;0,193;;;R
ES0031607230862002QQ0F;05/10/2020;20;0,191;;;R
ES0031607230862002QQ0F;05/10/2020;21;0,2;;;R
ES0031607230862002QQ0F;05/10/2020;22;0,197;;;R
ES0031607230862002QQ0F;05/10/2020;23;0,264;;;R
ES0031607230862002QQ0F;05/10/2020;24;0,351;;;R
ES0031607230862002QQ0F;06/10/2020;1;0,294;;;R
ES0031607230862002QQ0F;06/10/2020;2;0,232;;;R
ES0031607230862002QQ0F;06/10/2020;3;0,205;;;R
ES0031607230862002QQ0F;06/10/2020;4;0,205;;;R
ES0031607230862002QQ0F;06/10/2020;5;0,203;;;R
ES0031607230862002QQ0F;06/10/2020;6;0,202;;;R
ES0031607230862002QQ0F;06/10/2020;7;0,223;;;R
ES0031607230862002QQ0F;06/10/2020;8;0,341;;;R
ES0031607230862002QQ0F;06/10/2020;9;0,198;;;R
ES0031607230862002QQ0F;06/10/2020;10;0,192;;;R
ES0031607230862002QQ0F;06/10/2020;11;0,193;;;R
ES0031607230862002QQ0F;06/10/2020;12;0,24;;;R
ES0031607230862002QQ0F;06/10/2020;13;0,202;;;R
ES0031607230862002QQ0F;06/10/2020;14;1,274;;;R
ES0031607230862002QQ0F;06/10/2020;15;0,734;;;R
ES0031607230862002QQ0F;06/10/2020;16;0,686;;;R
ES0031607230862002QQ0F;06/10/2020;17;0,305;;;R
ES0031607230862002QQ0F;06/10/2020;18;0,253;;;R
ES0031607230862002QQ0F;06/10/2020;19;0,205;;;R
ES0031607230862002QQ0F;06/10/2020;20;0,197;;;R
ES0031607230862002QQ0F;06/10/2020;21;0,213;;;R
ES0031607230862002QQ0F;06/10/2020;22;0,344;;;R
ES0031607230862002QQ0F;06/10/2020;23;0,348;;;R
ES0031607230862002QQ0F;06/10/2020;24;0,336;;;R
ES0031607230862002QQ0F;07/10/2020;1;0,233;;;R
ES0031607230862002QQ0F;07/10/2020;2;0,21;;;R
ES0031607230862002QQ0F;07/10/2020;3;0,216;;;R
ES0031607230862002QQ0F;07/10/2020;4;0,211;;;R
ES0031607230862002QQ0F;07/10/2020;5;0,216;;;R
ES0031607230862002QQ0F;07/10/2020;6;0,206;;;R
ES0031607230862002QQ0F;07/10/2020;7;0,212;;;R
ES0031607230862002QQ0F;07/10/2020;8;0,315;;;R
ES0031607230862002QQ0F;07/10/2020;9;0,201;;;R
ES0031607230862002QQ0F;07/10/2020;10;0,205;;;R
ES0031607230862002QQ0F;07/10/2020;11;0,2;;;R
ES0031607230862002QQ0F;07/10/2020;12;0,217;;;R
ES0031607230862002QQ0F;07/10/2020;13;0,333;;;R
ES0031607230862002QQ0F;07/10/2020;14;0,46;;;R
ES0031607230862002QQ0F;07/10/2020;15;0,266;;;R
ES0031607230862002QQ0F;07/10/2020;16;0,364;;;R
ES0031607230862002QQ0F;07/10/2020;17;0,324;;;R
ES0031607230862002QQ0F;07/10/2020;18;0,303;;;R
ES0031607230862002QQ0F;07/10/2020;19;0,214;;;R
ES0031607230862002QQ0F;07/10/2020;20;0,202;;;R
ES0031607230862002QQ0F;07/10/2020;21;0,332;;;R
ES0031607230862002QQ0F;07/10/2020;22;0,313;;;R
ES0031607230862002QQ0F;07/10/2020;23;0,317;;;R
ES0031607230862002QQ0F;07/10/2020;24;0,23;;;R
ES0031607230862002QQ0F;08/10/2020;1;0,214;;;R
ES0031607230862002QQ0F;08/10/2020;2;0,207;;;R
ES0031607230862002QQ0F;08/10/2020;3;0,202;;;R
ES0031607230862002QQ0F;08/10/2020;4;0,205;;;R
ES0031607230862002QQ0F;08/10/2020;5;0,204;;;R
ES0031607230862002QQ0F;08/10/2020;6;0,225;;;R
ES0031607230862002QQ0F;08/10/2020;7;0,342;;;R
ES0031607230862002QQ0F;08/10/2020;8;0,286;;;R
ES0031607230862002QQ0F;08/10/2020;9;0,2;;;R
ES0031607230862002QQ0F;08/10/2020;10;0,198;;;R
ES0031607230862002QQ0F;08/10/2020;11;0,2;;;R
ES0031607230862002QQ0F;08/10/2020;12;0,197;;;R
ES0031607230862002QQ0F;08/10/2020;13;0,195;;;R
ES0031607230862002QQ0F;08/10/2020;14;0,196;;;R
ES0031607230862002QQ0F;08/10/2020;15;0,195;;;R
ES0031607230862002QQ0F;08/10/2020;16;0,196;;;R
ES0031607230862002QQ0F;08/10/2020;17;0,194;;;R
ES0031607230862002QQ0F;08/10/2020;18;0,195;;;R
ES0031607230862002QQ0F;08/10/2020;19;0,196;;;R
ES0031607230862002QQ0F;08/10/2020;20;0,196;;;R
ES0031607230862002QQ0F;08/10/2020;21;0,199;;;R
ES0031607230862002QQ0F;08/10/2020;22;0,2;;;R
ES0031607230862002QQ0F;08/10/2020;23;0,23;;;R
ES0031607230862002QQ0F;08/10/2020;24;0,225;;;R
ES0031607230862002QQ0F;09/10/2020;1;0,229;;;R
ES0031607230862002QQ0F;09/10/2020;2;0,212;;;R
ES0031607230862002QQ0F;09/10/2020;3;0,232;;;R
ES0031607230862002QQ0F;09/10/2020;4;0,247;;;R
ES0031607230862002QQ0F;09/10/2020;5;0,209;;;R
ES0031607230862002QQ0F;09/10/2020;6;0,207;;;R
ES0031607230862002QQ0F;09/10/2020;7;0,206;;;R
ES0031607230862002QQ0F;09/10/2020;8;0,363;;;R
ES0031607230862002QQ0F;09/10/2020;9;0,293;;;R
ES0031607230862002QQ0F;09/10/2020;10;0,741;;;R
ES0031607230862002QQ0F;09/10/2020;11;0,232;;;R
ES0031607230862002QQ0F;09/10/2020;12;0,209;;;R
ES0031607230862002QQ0F;09/10/2020;13;0,199;;;R
ES0031607230862002QQ0F;09/10/2020;14;0,194;;;R
ES0031607230862002QQ0F;09/10/2020;15;0,194;;;R
ES0031607230862002QQ0F;09/10/2020;16;0,195;;;R
ES0031607230862002QQ0F;09/10/2020;17;0,75;;;R
ES0031607230862002QQ0F;09/10/2020;18;0,302;;;R
ES0031607230862002QQ0F;09/10/2020;19;0,204;;;R
ES0031607230862002QQ0F;09/10/2020;20;0,195;;;R
ES0031607230862002QQ0F;09/10/2020;21;0,198;;;R
ES0031607230862002QQ0F;09/10/2020;22;0,2;;;R
ES0031607230862002QQ0F;09/10/2020;23;0,239;;;R
ES0031607230862002QQ0F;09/10/2020;24;0,224;;;R
ES0031607230862002QQ0F;10/10/2020;1;0,215;;;R
ES0031607230862002QQ0F;10/10/2020;2;0,207;;;R
ES0031607230862002QQ0F;10/10/2020;3;0,212;;;R
ES0031607230862002QQ0F;10/10/2020;4;0,204;;;R
ES0031607230862002QQ0F;10/10/2020;5;0,201;;;R
ES0031607230862002QQ0F;10/10/2020;6;0,206;;;R
ES0031607230862002QQ0F;10/10/2020;7;0,229;;;R
